date,location,location_name,value
2020-03-24,78,Virgin Islands,10
2020-03-25,78,Virgin Islands,0
2020-03-26,78,Virgin Islands,0
2020-03-27,78,Virgin Islands,2
2020-03-28,78,Virgin Islands,3
2020-03-29,78,Virgin Islands,1
2020-03-30,78,Virgin Islands,7
2020-03-31,78,Virgin Islands,0
2020-04-01,78,Virgin Islands,0
2020-04-02,78,Virgin Islands,0
2020-04-03,78,Virgin Islands,7
2020-04-04,78,Virgin Islands,3
2020-04-05,78,Virgin Islands,2
2020-04-06,78,Virgin Islands,1
2020-04-07,78,Virgin Islands,0
2020-04-08,78,Virgin Islands,2
2020-04-09,78,Virgin Islands,0
2020-04-10,78,Virgin Islands,5
2020-04-11,78,Virgin Islands,1
2020-04-12,78,Virgin Islands,0
2020-04-13,78,Virgin Islands,0
2020-04-14,78,Virgin Islands,0
2020-04-15,78,Virgin Islands,0
2020-04-16,78,Virgin Islands,0
2020-04-17,78,Virgin Islands,0
2020-04-18,78,Virgin Islands,2
2020-04-19,78,Virgin Islands,0
2020-04-20,78,Virgin Islands,0
2020-04-21,78,Virgin Islands,0
2020-04-22,78,Virgin Islands,1
2020-04-23,78,Virgin Islands,0
2020-04-24,78,Virgin Islands,0
2020-04-25,78,Virgin Islands,1
2020-04-26,78,Virgin Islands,2
2020-04-27,78,Virgin Islands,0
2020-04-28,78,Virgin Islands,0
2020-04-29,78,Virgin Islands,0
2020-04-30,78,Virgin Islands,9
2020-05-01,78,Virgin Islands,0
2020-05-02,78,Virgin Islands,0
2020-05-03,78,Virgin Islands,0
2020-05-04,78,Virgin Islands,0
2020-05-05,78,Virgin Islands,0
2020-05-06,78,Virgin Islands,0
2020-05-07,78,Virgin Islands,0
2020-05-08,78,Virgin Islands,2
2020-05-09,78,Virgin Islands,0
2020-05-10,78,Virgin Islands,1
2020-05-11,78,Virgin Islands,0
2020-05-12,78,Virgin Islands,0
2020-05-13,78,Virgin Islands,0
2020-05-14,78,Virgin Islands,0
2020-05-15,78,Virgin Islands,0
2020-05-16,78,Virgin Islands,0
2020-05-17,78,Virgin Islands,0
2020-05-18,78,Virgin Islands,0
2020-05-19,78,Virgin Islands,0
2020-05-20,78,Virgin Islands,0
2020-05-21,78,Virgin Islands,0
2020-05-22,78,Virgin Islands,0
2020-05-23,78,Virgin Islands,0
2020-05-24,78,Virgin Islands,0
2020-05-25,78,Virgin Islands,0
2020-05-26,78,Virgin Islands,0
2020-05-27,78,Virgin Islands,0
2020-05-28,78,Virgin Islands,0
2020-05-29,78,Virgin Islands,0
2020-05-30,78,Virgin Islands,0
2020-05-31,78,Virgin Islands,0
2020-06-01,78,Virgin Islands,1
2020-06-02,78,Virgin Islands,0
2020-06-03,78,Virgin Islands,0
2020-06-04,78,Virgin Islands,1
2020-06-05,78,Virgin Islands,0
2020-06-06,78,Virgin Islands,0
2020-06-07,78,Virgin Islands,0
2020-06-08,78,Virgin Islands,0
2020-06-09,78,Virgin Islands,0
2020-06-10,78,Virgin Islands,1
2020-06-11,78,Virgin Islands,0
2020-06-12,78,Virgin Islands,0
2020-06-13,78,Virgin Islands,0
2020-06-14,78,Virgin Islands,0
2020-06-15,78,Virgin Islands,0
2020-06-16,78,Virgin Islands,0
2020-06-17,78,Virgin Islands,1
2020-06-18,78,Virgin Islands,0
2020-06-19,78,Virgin Islands,0
2020-06-20,78,Virgin Islands,0
2020-06-21,78,Virgin Islands,3
2020-06-22,78,Virgin Islands,0
2020-06-23,78,Virgin Islands,0
2020-06-24,78,Virgin Islands,0
2020-06-25,78,Virgin Islands,4
2020-06-26,78,Virgin Islands,1
2020-06-27,78,Virgin Islands,0
2020-06-28,78,Virgin Islands,0
2020-06-29,78,Virgin Islands,0
2020-06-30,78,Virgin Islands,0
2020-07-01,78,Virgin Islands,9
2020-07-02,78,Virgin Islands,2
2020-07-03,78,Virgin Islands,6
2020-07-04,78,Virgin Islands,13
2020-07-05,78,Virgin Islands,0
2020-07-06,78,Virgin Islands,1
2020-07-07,78,Virgin Islands,4
2020-07-08,78,Virgin Islands,6
2020-07-09,78,Virgin Islands,22
2020-07-10,78,Virgin Islands,9
2020-07-11,78,Virgin Islands,14
2020-07-12,78,Virgin Islands,14
2020-07-13,78,Virgin Islands,25
2020-07-14,78,Virgin Islands,0
2020-07-15,78,Virgin Islands,37
2020-07-16,78,Virgin Islands,6
2020-07-17,78,Virgin Islands,14
2020-07-18,78,Virgin Islands,20
2020-07-19,78,Virgin Islands,0
2020-07-20,78,Virgin Islands,21
2020-07-21,78,Virgin Islands,0
2020-07-22,78,Virgin Islands,16
2020-07-23,78,Virgin Islands,16
2020-07-24,78,Virgin Islands,16
2020-07-25,78,Virgin Islands,0
2020-07-26,78,Virgin Islands,0
2020-07-27,78,Virgin Islands,12
2020-07-28,78,Virgin Islands,11
2020-07-29,78,Virgin Islands,10
2020-07-30,78,Virgin Islands,0
2020-07-31,78,Virgin Islands,21
2020-08-01,78,Virgin Islands,15
2020-08-02,78,Virgin Islands,0
2020-08-03,78,Virgin Islands,18
2020-08-04,78,Virgin Islands,24
2020-08-05,78,Virgin Islands,18
2020-08-06,78,Virgin Islands,20
2020-08-07,78,Virgin Islands,21
2020-08-08,78,Virgin Islands,6
2020-08-09,78,Virgin Islands,0
2020-08-10,78,Virgin Islands,19
2020-08-11,78,Virgin Islands,29
2020-08-12,78,Virgin Islands,63
2020-08-13,78,Virgin Islands,43
2020-08-14,78,Virgin Islands,22
2020-08-15,78,Virgin Islands,30
2020-08-16,78,Virgin Islands,7
2020-08-17,78,Virgin Islands,19
2020-08-18,78,Virgin Islands,36
2020-08-19,78,Virgin Islands,32
2020-08-20,78,Virgin Islands,41
2020-08-21,78,Virgin Islands,63
2020-08-22,78,Virgin Islands,28
2020-08-23,78,Virgin Islands,20
2020-08-24,78,Virgin Islands,4
2020-08-25,78,Virgin Islands,14
2020-08-26,78,Virgin Islands,32
2020-08-27,78,Virgin Islands,22
2020-08-28,78,Virgin Islands,23
2020-08-29,78,Virgin Islands,43
2020-08-30,78,Virgin Islands,11
2020-08-31,78,Virgin Islands,5
2020-09-01,78,Virgin Islands,9
2020-09-02,78,Virgin Islands,1
2020-09-03,78,Virgin Islands,6
2020-09-04,78,Virgin Islands,0
2020-09-05,78,Virgin Islands,17
2020-09-06,78,Virgin Islands,14
2020-09-07,78,Virgin Islands,9
2020-09-08,78,Virgin Islands,1
2020-09-09,78,Virgin Islands,6
2020-09-10,78,Virgin Islands,4
2020-09-11,78,Virgin Islands,0
2020-09-12,78,Virgin Islands,10
2020-09-13,78,Virgin Islands,9
2020-09-14,78,Virgin Islands,1
2020-09-15,78,Virgin Islands,11
2020-09-16,78,Virgin Islands,0
2020-09-17,78,Virgin Islands,6
2020-09-18,78,Virgin Islands,19
2020-09-19,78,Virgin Islands,0
2020-09-20,78,Virgin Islands,12
2020-09-21,78,Virgin Islands,0
2020-09-22,78,Virgin Islands,9
2020-09-23,78,Virgin Islands,12
2020-09-24,78,Virgin Islands,0
2020-09-25,78,Virgin Islands,6
2020-09-26,78,Virgin Islands,21
2020-09-27,78,Virgin Islands,0
2020-09-28,78,Virgin Islands,1
2020-09-29,78,Virgin Islands,0
2020-09-30,78,Virgin Islands,0
2020-10-01,78,Virgin Islands,8
2020-10-02,78,Virgin Islands,0
2020-10-03,78,Virgin Islands,1
2020-10-04,78,Virgin Islands,0
2020-10-05,78,Virgin Islands,-5
2020-10-06,78,Virgin Islands,-1
2020-10-07,78,Virgin Islands,1
2020-10-08,78,Virgin Islands,2
2020-10-09,78,Virgin Islands,0
2020-10-10,78,Virgin Islands,1
2020-10-11,78,Virgin Islands,0
2020-10-12,78,Virgin Islands,0
2020-10-13,78,Virgin Islands,3
2020-10-14,78,Virgin Islands,0
2020-10-15,78,Virgin Islands,1
2020-10-16,78,Virgin Islands,0
2020-10-17,78,Virgin Islands,6
2020-10-18,78,Virgin Islands,0
2020-10-19,78,Virgin Islands,0
2020-10-20,78,Virgin Islands,2
2020-10-21,78,Virgin Islands,0
2020-10-22,78,Virgin Islands,6
2020-10-23,78,Virgin Islands,3
2020-10-24,78,Virgin Islands,0
2020-10-25,78,Virgin Islands,0
2020-10-26,78,Virgin Islands,2
2020-10-27,78,Virgin Islands,3
2020-10-28,78,Virgin Islands,2
2020-10-29,78,Virgin Islands,0
2020-10-30,78,Virgin Islands,9
2020-10-31,78,Virgin Islands,14
2020-11-01,78,Virgin Islands,0
2020-11-02,78,Virgin Islands,0
2020-11-03,78,Virgin Islands,9
2020-11-04,78,Virgin Islands,3
2020-11-05,78,Virgin Islands,0
2020-11-06,78,Virgin Islands,2
2020-11-07,78,Virgin Islands,0
2020-11-08,78,Virgin Islands,15
2020-11-09,78,Virgin Islands,0
2020-11-10,78,Virgin Islands,8
2020-11-11,78,Virgin Islands,0
2020-11-12,78,Virgin Islands,0
2020-11-13,78,Virgin Islands,13
2020-11-14,78,Virgin Islands,8
2020-11-15,78,Virgin Islands,0
2020-11-16,78,Virgin Islands,0
2020-11-17,78,Virgin Islands,16
2020-11-18,78,Virgin Islands,13
2020-11-19,78,Virgin Islands,6
2020-11-20,78,Virgin Islands,13
2020-11-21,78,Virgin Islands,9
2020-11-22,78,Virgin Islands,13
2020-11-23,78,Virgin Islands,3
2020-11-24,78,Virgin Islands,14
2020-11-25,78,Virgin Islands,0
2020-11-26,78,Virgin Islands,0
2020-11-27,78,Virgin Islands,0
2020-11-28,78,Virgin Islands,17
2020-11-29,78,Virgin Islands,6
2020-11-30,78,Virgin Islands,0
2020-12-01,78,Virgin Islands,6
2020-12-02,78,Virgin Islands,39
2020-12-03,78,Virgin Islands,0
2020-12-04,78,Virgin Islands,24
2020-12-05,78,Virgin Islands,20
2020-12-06,78,Virgin Islands,0
2020-12-07,78,Virgin Islands,16
2020-12-08,78,Virgin Islands,31
2020-12-09,78,Virgin Islands,18
2020-12-10,78,Virgin Islands,35
2020-12-11,78,Virgin Islands,58
2020-12-12,78,Virgin Islands,0
2020-12-13,78,Virgin Islands,0
2020-12-14,78,Virgin Islands,16
2020-12-15,78,Virgin Islands,21
2020-12-16,78,Virgin Islands,0
2020-12-17,78,Virgin Islands,72
2020-12-18,78,Virgin Islands,10
2020-12-19,78,Virgin Islands,11
2020-12-20,78,Virgin Islands,0
2020-12-21,78,Virgin Islands,0
2020-12-22,78,Virgin Islands,29
2020-12-23,78,Virgin Islands,17
2020-12-24,78,Virgin Islands,0
2020-12-25,78,Virgin Islands,12
2020-12-26,78,Virgin Islands,0
2020-12-27,78,Virgin Islands,0
2020-12-28,78,Virgin Islands,0
2020-12-29,78,Virgin Islands,31
2020-12-30,78,Virgin Islands,21
2020-12-31,78,Virgin Islands,5
2021-01-01,78,Virgin Islands,0
2021-01-02,78,Virgin Islands,5
2021-01-03,78,Virgin Islands,1
2021-01-04,78,Virgin Islands,13
2021-01-05,78,Virgin Islands,28
2021-01-06,78,Virgin Islands,23
2021-01-07,78,Virgin Islands,24
2021-01-08,78,Virgin Islands,13
2021-01-09,78,Virgin Islands,0
2021-01-10,78,Virgin Islands,0
2021-01-11,78,Virgin Islands,23
2021-01-12,78,Virgin Islands,0
2021-01-13,78,Virgin Islands,0
2021-01-14,78,Virgin Islands,0
2021-01-15,78,Virgin Islands,86
2021-01-16,78,Virgin Islands,0
2021-01-17,78,Virgin Islands,8
2021-01-18,78,Virgin Islands,0
2021-01-19,78,Virgin Islands,23
2021-01-20,78,Virgin Islands,22
2021-01-21,78,Virgin Islands,16
2021-01-22,78,Virgin Islands,14
2021-01-23,78,Virgin Islands,6
2021-01-24,78,Virgin Islands,0
2021-01-25,78,Virgin Islands,9
2021-01-26,78,Virgin Islands,23
2021-01-27,78,Virgin Islands,0
2021-01-28,78,Virgin Islands,11
2021-01-29,78,Virgin Islands,23
2021-01-30,78,Virgin Islands,14
2021-01-31,78,Virgin Islands,0
2021-02-01,78,Virgin Islands,0
2021-02-02,78,Virgin Islands,9
2021-02-03,78,Virgin Islands,10
2021-02-04,78,Virgin Islands,0
2021-02-05,78,Virgin Islands,9
2021-02-06,78,Virgin Islands,17
2021-02-07,78,Virgin Islands,0
2021-02-08,78,Virgin Islands,7
2021-02-09,78,Virgin Islands,12
2021-02-10,78,Virgin Islands,20
2021-02-11,78,Virgin Islands,19
2021-02-12,78,Virgin Islands,0
2021-02-13,78,Virgin Islands,0
2021-02-14,78,Virgin Islands,18
2021-02-15,78,Virgin Islands,0
2021-02-16,78,Virgin Islands,0
2021-02-17,78,Virgin Islands,16
2021-02-18,78,Virgin Islands,0
2021-02-19,78,Virgin Islands,17
2021-02-20,78,Virgin Islands,4
2021-02-21,78,Virgin Islands,0
2021-02-22,78,Virgin Islands,10
2021-02-23,78,Virgin Islands,0
2021-02-24,78,Virgin Islands,34
2021-02-25,78,Virgin Islands,13
2021-02-26,78,Virgin Islands,0
2021-02-27,78,Virgin Islands,10
2021-02-28,78,Virgin Islands,0
2021-03-01,78,Virgin Islands,0
2021-03-02,78,Virgin Islands,49
2021-03-03,78,Virgin Islands,0
2021-03-04,78,Virgin Islands,19
2021-03-05,78,Virgin Islands,10
2021-03-06,78,Virgin Islands,11
2021-03-07,78,Virgin Islands,0
2021-03-08,78,Virgin Islands,9
2021-03-09,78,Virgin Islands,11
2021-03-10,78,Virgin Islands,6
2021-03-11,78,Virgin Islands,0
2021-03-12,78,Virgin Islands,6
2021-03-13,78,Virgin Islands,0
2021-03-14,78,Virgin Islands,0
2021-03-15,78,Virgin Islands,0
2021-03-16,78,Virgin Islands,0
2021-03-17,78,Virgin Islands,36
2021-03-18,78,Virgin Islands,16
2021-03-19,78,Virgin Islands,29
2021-03-20,78,Virgin Islands,4
2021-03-21,78,Virgin Islands,6
2021-03-22,78,Virgin Islands,0
2021-03-23,78,Virgin Islands,18
2021-03-24,78,Virgin Islands,0
2021-03-25,78,Virgin Islands,1
2021-03-26,78,Virgin Islands,11
2021-03-27,78,Virgin Islands,19
2021-03-28,78,Virgin Islands,0
2021-03-29,78,Virgin Islands,0
2021-03-30,78,Virgin Islands,0
2021-03-31,78,Virgin Islands,0
2021-04-01,78,Virgin Islands,24
2021-04-02,78,Virgin Islands,0
2021-04-03,78,Virgin Islands,0
2021-04-04,78,Virgin Islands,8
2021-04-05,78,Virgin Islands,6
2021-04-06,78,Virgin Islands,0
2021-04-07,78,Virgin Islands,9
2021-04-08,78,Virgin Islands,17
2021-04-09,78,Virgin Islands,0
2021-04-10,78,Virgin Islands,0
2021-04-11,78,Virgin Islands,0
2021-04-12,78,Virgin Islands,34
2021-04-13,78,Virgin Islands,0
2021-04-14,78,Virgin Islands,0
2021-04-15,78,Virgin Islands,23
2021-04-16,78,Virgin Islands,0
2021-04-17,78,Virgin Islands,0
2021-04-18,78,Virgin Islands,0
2021-04-19,78,Virgin Islands,13
2021-04-20,78,Virgin Islands,0
2021-04-21,78,Virgin Islands,3
2021-04-22,78,Virgin Islands,24
2021-04-23,78,Virgin Islands,12
2021-04-24,78,Virgin Islands,0
2021-04-25,78,Virgin Islands,0
2021-04-26,78,Virgin Islands,10
2021-04-27,78,Virgin Islands,3
2021-04-28,78,Virgin Islands,5
2021-04-29,78,Virgin Islands,0
2021-04-30,78,Virgin Islands,27
2021-05-01,78,Virgin Islands,13
2021-05-02,78,Virgin Islands,0
2021-05-03,78,Virgin Islands,0
2021-05-04,78,Virgin Islands,14
2021-05-05,78,Virgin Islands,26
2021-05-06,78,Virgin Islands,-26
2021-05-07,78,Virgin Islands,58
2021-05-08,78,Virgin Islands,0
2021-05-09,78,Virgin Islands,13
2021-05-10,78,Virgin Islands,10
2021-05-11,78,Virgin Islands,0
2021-05-12,78,Virgin Islands,23
2021-05-13,78,Virgin Islands,5
2021-05-14,78,Virgin Islands,6
2021-05-15,78,Virgin Islands,0
2021-05-16,78,Virgin Islands,3
2021-05-17,78,Virgin Islands,0
2021-05-18,78,Virgin Islands,18
2021-05-19,78,Virgin Islands,20
2021-05-20,78,Virgin Islands,0
2021-05-21,78,Virgin Islands,0
2021-05-22,78,Virgin Islands,0
2021-05-23,78,Virgin Islands,45
2021-05-24,78,Virgin Islands,30
2021-05-25,78,Virgin Islands,16
2021-05-26,78,Virgin Islands,0
2021-05-27,78,Virgin Islands,43
2021-05-28,78,Virgin Islands,0
2021-05-29,78,Virgin Islands,0
2021-05-30,78,Virgin Islands,0
2021-05-31,78,Virgin Islands,0
2021-06-01,78,Virgin Islands,23
2021-06-02,78,Virgin Islands,74
2021-06-03,78,Virgin Islands,21
2021-06-04,78,Virgin Islands,0
2021-06-05,78,Virgin Islands,31
2021-06-06,78,Virgin Islands,0
2021-06-07,78,Virgin Islands,0
2021-06-08,78,Virgin Islands,17
2021-06-09,78,Virgin Islands,44
2021-06-10,78,Virgin Islands,0
2021-06-11,78,Virgin Islands,38
2021-06-12,78,Virgin Islands,0
2021-06-13,78,Virgin Islands,0
2021-06-14,78,Virgin Islands,27
2021-06-15,78,Virgin Islands,12
2021-06-16,78,Virgin Islands,18
2021-06-17,78,Virgin Islands,5
2021-06-18,78,Virgin Islands,12
2021-06-19,78,Virgin Islands,4
2021-06-20,78,Virgin Islands,0
2021-06-21,78,Virgin Islands,6
2021-06-22,78,Virgin Islands,36
2021-06-23,78,Virgin Islands,9
2021-06-24,78,Virgin Islands,16
2021-06-25,78,Virgin Islands,4
2021-06-26,78,Virgin Islands,5
2021-06-27,78,Virgin Islands,0
2021-06-28,78,Virgin Islands,6
2021-06-29,78,Virgin Islands,8
2021-06-30,78,Virgin Islands,21
2021-07-01,78,Virgin Islands,16
2021-07-02,78,Virgin Islands,7
2021-07-03,78,Virgin Islands,14
2021-07-04,78,Virgin Islands,0
2021-07-05,78,Virgin Islands,0
2021-07-06,78,Virgin Islands,26
2021-07-07,78,Virgin Islands,28
2021-07-08,78,Virgin Islands,15
2021-07-09,78,Virgin Islands,20
2021-07-10,78,Virgin Islands,28
2021-07-11,78,Virgin Islands,0
2021-07-12,78,Virgin Islands,10
2021-07-13,78,Virgin Islands,28
2021-07-14,78,Virgin Islands,33
2021-07-15,78,Virgin Islands,15
2021-07-16,78,Virgin Islands,41
2021-07-17,78,Virgin Islands,26
2021-07-18,78,Virgin Islands,0
2021-07-19,78,Virgin Islands,29
2021-07-20,78,Virgin Islands,34
2021-07-21,78,Virgin Islands,37
2021-07-22,78,Virgin Islands,15
2021-07-23,78,Virgin Islands,35
2021-07-24,78,Virgin Islands,39
2021-07-25,78,Virgin Islands,0
2021-07-26,78,Virgin Islands,28
2021-07-27,78,Virgin Islands,47
2021-07-28,78,Virgin Islands,47
2021-07-29,78,Virgin Islands,17
2021-07-30,78,Virgin Islands,92
2021-07-31,78,Virgin Islands,23
2021-08-01,78,Virgin Islands,0
2021-08-02,78,Virgin Islands,34
2021-08-03,78,Virgin Islands,28
2021-08-04,78,Virgin Islands,86
2021-08-05,78,Virgin Islands,77
2021-08-06,78,Virgin Islands,53
2021-08-07,78,Virgin Islands,53
2021-08-08,78,Virgin Islands,0
2021-08-09,78,Virgin Islands,73
2021-08-10,78,Virgin Islands,33
2021-08-11,78,Virgin Islands,27
2021-08-12,78,Virgin Islands,76
2021-08-13,78,Virgin Islands,73
2021-08-14,78,Virgin Islands,53
2021-08-15,78,Virgin Islands,0
2021-08-16,78,Virgin Islands,31
2021-08-17,78,Virgin Islands,0
2021-08-18,78,Virgin Islands,87
2021-08-19,78,Virgin Islands,19
2021-08-20,78,Virgin Islands,162
2021-08-21,78,Virgin Islands,11
2021-08-22,78,Virgin Islands,0
2021-08-23,78,Virgin Islands,33
2021-08-24,78,Virgin Islands,46
2021-08-25,78,Virgin Islands,23
2021-08-26,78,Virgin Islands,53
2021-08-27,78,Virgin Islands,14
2021-08-28,78,Virgin Islands,0
2021-08-29,78,Virgin Islands,0
2021-08-30,78,Virgin Islands,74
2021-08-31,78,Virgin Islands,76
2021-09-01,78,Virgin Islands,10
2021-09-02,78,Virgin Islands,27
2021-09-03,78,Virgin Islands,12
2021-09-04,78,Virgin Islands,53
2021-09-05,78,Virgin Islands,0
2021-09-06,78,Virgin Islands,0
2021-09-07,78,Virgin Islands,45
2021-09-08,78,Virgin Islands,31
2021-09-09,78,Virgin Islands,80
2021-09-10,78,Virgin Islands,0
2021-09-11,78,Virgin Islands,68
2021-09-12,78,Virgin Islands,0
2021-09-13,78,Virgin Islands,39
2021-09-14,78,Virgin Islands,9
2021-09-15,78,Virgin Islands,53
2021-09-16,78,Virgin Islands,23
2021-09-17,78,Virgin Islands,65
2021-09-18,78,Virgin Islands,19
2021-09-19,78,Virgin Islands,0
2021-09-20,78,Virgin Islands,31
2021-09-21,78,Virgin Islands,27
2021-09-22,78,Virgin Islands,41
2021-09-23,78,Virgin Islands,32
2021-09-24,78,Virgin Islands,31
2021-09-25,78,Virgin Islands,11
2021-09-26,78,Virgin Islands,0
2021-09-27,78,Virgin Islands,48
2021-09-28,78,Virgin Islands,20
2021-09-29,78,Virgin Islands,22
2021-09-30,78,Virgin Islands,37
2021-10-01,78,Virgin Islands,28
2021-10-02,78,Virgin Islands,25
2021-10-03,78,Virgin Islands,0
2021-10-04,78,Virgin Islands,30
2021-10-05,78,Virgin Islands,32
2021-10-06,78,Virgin Islands,12
2021-10-07,78,Virgin Islands,31
2021-10-08,78,Virgin Islands,9
2021-10-09,78,Virgin Islands,25
2021-10-10,78,Virgin Islands,0
2021-10-11,78,Virgin Islands,0
2021-10-12,78,Virgin Islands,15
2021-10-13,78,Virgin Islands,13
2021-10-14,78,Virgin Islands,42
2021-10-15,78,Virgin Islands,25
2021-10-16,78,Virgin Islands,29
2021-10-17,78,Virgin Islands,0
2021-10-18,78,Virgin Islands,5
2021-10-19,78,Virgin Islands,6
2021-10-20,78,Virgin Islands,14
2021-10-21,78,Virgin Islands,0
2021-10-22,78,Virgin Islands,27
2021-10-23,78,Virgin Islands,8
2021-10-24,78,Virgin Islands,0
2021-10-25,78,Virgin Islands,11
2021-10-26,78,Virgin Islands,0
2021-10-27,78,Virgin Islands,27
2021-10-28,78,Virgin Islands,14
2021-10-29,78,Virgin Islands,18
2021-10-30,78,Virgin Islands,0
2021-10-31,78,Virgin Islands,0
2021-11-01,78,Virgin Islands,2
2021-11-02,78,Virgin Islands,27
2021-11-03,78,Virgin Islands,18
2021-11-04,78,Virgin Islands,9
2021-11-05,78,Virgin Islands,15
2021-11-06,78,Virgin Islands,15
2021-11-07,78,Virgin Islands,0
2021-11-08,78,Virgin Islands,13
2021-11-09,78,Virgin Islands,0
2021-11-10,78,Virgin Islands,26
2021-11-11,78,Virgin Islands,0
2021-11-12,78,Virgin Islands,15
2021-11-13,78,Virgin Islands,0
2021-11-14,78,Virgin Islands,13
2021-11-15,78,Virgin Islands,13
2021-11-16,78,Virgin Islands,10
2021-11-17,78,Virgin Islands,17
2021-11-18,78,Virgin Islands,30
2021-11-19,78,Virgin Islands,12
2021-11-20,78,Virgin Islands,0
2021-11-21,78,Virgin Islands,0
2021-11-22,78,Virgin Islands,27
2021-11-23,78,Virgin Islands,14
2021-11-24,78,Virgin Islands,10
2021-11-25,78,Virgin Islands,0
2021-11-26,78,Virgin Islands,0
2021-11-27,78,Virgin Islands,0
2021-11-28,78,Virgin Islands,0
2021-11-29,78,Virgin Islands,21
2021-11-30,78,Virgin Islands,0
2021-12-01,78,Virgin Islands,3
2021-12-02,78,Virgin Islands,11
2021-12-03,78,Virgin Islands,5
2021-12-04,78,Virgin Islands,0
2021-12-05,78,Virgin Islands,9
2021-12-06,78,Virgin Islands,10
2021-12-07,78,Virgin Islands,20
2021-12-08,78,Virgin Islands,13
2021-12-09,78,Virgin Islands,6
2021-12-10,78,Virgin Islands,10
2021-12-11,78,Virgin Islands,0
2021-12-12,78,Virgin Islands,7
2021-12-13,78,Virgin Islands,7
2021-12-14,78,Virgin Islands,6
2021-12-15,78,Virgin Islands,6
2021-12-16,78,Virgin Islands,14
2021-12-17,78,Virgin Islands,2
2021-12-18,78,Virgin Islands,0
2021-12-19,78,Virgin Islands,0
2021-12-20,78,Virgin Islands,41
2021-12-21,78,Virgin Islands,45
2021-12-22,78,Virgin Islands,37
2021-12-23,78,Virgin Islands,104
2021-12-24,78,Virgin Islands,140
2021-12-25,78,Virgin Islands,0
2021-12-26,78,Virgin Islands,0
2021-12-27,78,Virgin Islands,206
2021-12-28,78,Virgin Islands,264
2021-12-29,78,Virgin Islands,248
2021-12-30,78,Virgin Islands,330
2021-12-31,78,Virgin Islands,593
2022-01-01,78,Virgin Islands,458
2022-01-02,78,Virgin Islands,0
2022-01-03,78,Virgin Islands,184
2022-01-04,78,Virgin Islands,424
2022-01-05,78,Virgin Islands,446
2022-01-06,78,Virgin Islands,673
2022-01-07,78,Virgin Islands,305
2022-01-08,78,Virgin Islands,403
2022-01-09,78,Virgin Islands,0
2022-01-10,78,Virgin Islands,64
2022-01-11,78,Virgin Islands,348
2022-01-12,78,Virgin Islands,157
2022-01-13,78,Virgin Islands,291
2022-01-14,78,Virgin Islands,120
2022-01-15,78,Virgin Islands,0
2022-01-16,78,Virgin Islands,239
2022-01-17,78,Virgin Islands,0
2022-01-18,78,Virgin Islands,141
2022-01-19,78,Virgin Islands,127
2022-01-20,78,Virgin Islands,130
2022-01-21,78,Virgin Islands,143
2022-01-22,78,Virgin Islands,97
2022-01-23,78,Virgin Islands,0
2022-01-24,78,Virgin Islands,80
2022-01-25,78,Virgin Islands,43
2022-01-26,78,Virgin Islands,168
2022-01-27,78,Virgin Islands,67
2022-01-28,78,Virgin Islands,46
2022-01-29,78,Virgin Islands,0
2022-01-30,78,Virgin Islands,44
2022-01-31,78,Virgin Islands,24
2022-02-01,78,Virgin Islands,33
2022-02-02,78,Virgin Islands,32
2022-02-03,78,Virgin Islands,28
2022-02-04,78,Virgin Islands,25
2022-02-05,78,Virgin Islands,36
2022-02-06,78,Virgin Islands,0
2022-02-07,78,Virgin Islands,21
2022-02-08,78,Virgin Islands,53
2022-02-09,78,Virgin Islands,30
2022-02-10,78,Virgin Islands,22
2022-02-11,78,Virgin Islands,21
2022-02-12,78,Virgin Islands,11
2022-02-13,78,Virgin Islands,0
2022-02-14,78,Virgin Islands,26
2022-02-15,78,Virgin Islands,21
2022-02-16,78,Virgin Islands,0
2022-02-17,78,Virgin Islands,26
2022-02-18,78,Virgin Islands,0
2022-02-19,78,Virgin Islands,28
2022-02-20,78,Virgin Islands,19
2022-02-21,78,Virgin Islands,0
2022-02-22,78,Virgin Islands,15
2022-02-23,78,Virgin Islands,10
2022-02-24,78,Virgin Islands,14
2022-02-25,78,Virgin Islands,21
2022-02-26,78,Virgin Islands,33
2022-02-27,78,Virgin Islands,0
2022-02-28,78,Virgin Islands,3
2022-03-01,78,Virgin Islands,4
2022-03-02,78,Virgin Islands,8
2022-03-03,78,Virgin Islands,2
2022-03-04,78,Virgin Islands,14
2022-03-05,78,Virgin Islands,0
2022-03-06,78,Virgin Islands,0
2022-03-07,78,Virgin Islands,14
2022-03-08,78,Virgin Islands,0
2022-03-09,78,Virgin Islands,4
2022-03-10,78,Virgin Islands,5
2022-03-11,78,Virgin Islands,107
2022-03-12,78,Virgin Islands,0
2022-03-13,78,Virgin Islands,0
2022-03-14,78,Virgin Islands,11
2022-03-15,78,Virgin Islands,0
2022-03-16,78,Virgin Islands,5
2022-03-17,78,Virgin Islands,3
2022-03-18,78,Virgin Islands,3
2022-03-19,78,Virgin Islands,0
2022-03-20,78,Virgin Islands,0
2022-03-21,78,Virgin Islands,6
2022-03-22,78,Virgin Islands,5
2022-03-23,78,Virgin Islands,7
2022-03-24,78,Virgin Islands,10
2022-03-25,78,Virgin Islands,5
2022-03-26,78,Virgin Islands,0
2022-03-27,78,Virgin Islands,0
2022-03-28,78,Virgin Islands,12
2022-03-29,78,Virgin Islands,9
